english_name,chinese_name,address
english_name,chinese_name,address
YAN SIU WA TRADING AS YAN KEE CASH CO.|甄少華 營業名稱 上滙(甄記)找換店|SHOP A3, G/F, 52 MA TAU CHUNG ROAD, TO KWA WAN, KOWLOON
YAN WING COMPANY (INDONESIA FOOD)|欣榮公司(印尼食品)|COCKLOFT NO. 3 GRAHAM STREET, CENTRAL, HONG KONG
YANG KAM TIN EDMUND TRADING AS SOLO BARU|楊鑫天 營業名稱 印尼土產|SHOP 63A, G/F, SITE 2 CHARMING GARDEN, 8 HOI TING ROAD, MONG KOK, KOWLOON
YAO CHIA LIANG|姚加兩 營業名稱 志成食雜市場|G/F, 128 SAI WAN HO STREET, SAI WAN HO, HONG KONG
YAU KAM YUEN TRADING AS WUI CHUN COMPANY|邱錦源 營業名稱 匯駿公司|SHOP J3, G/F, EVEREST INDUSTRIAL CENTRE, 396 KWUN TONG ROAD, KWUN TONG, KOWLOON
YAU LAI CHU TRADING AS YUAN FENG MONEY TT|游麗珠 營業名稱 源豐特快滙款|SHOP 33A, G/F, HONOUR BLDG, 80S TO KWA WAN RD, TO KWA WAN, KOWLOON
YAU LAI WA TRADING AS INDO TONG|丘麗華 營業名稱 印唐店|SHOP 33A, 2/F, HOP YIK COMMERCIAL CENTRE, 33 HOP CHOI STREET, YUEN LONG, NEW TERRITORIES
YAU SHAN SHAN TRADING AS MULTI EASY HING TRADING CO.|邱珊珊 營業名稱 茂順興貿易公司|SHOP G6A2-2, G/F, BLOCK C, NORTH POINT CENTRE, 278-288 KING&#39;S RD, NORTH POINT, HONG KONG
YAU SHUEN KAU TRADING AS YUEN FAT TRADING CO.|丘旋球 營業名稱 源發貿易公司|FLAT 26A, G/F, CHUNG KING MANS, 36-44 NATHAN RD, TSIM SHA TSUI, KOWLOON
YAU SHUN MOW TRADING AS WUI TUNG REMINBI EXCHANGE CO|丘信茂 營業名稱 滙通人民幣找換行|SHOP 1, G/F, CHEONG FAT BLDG, 268 CHEUNG SHA WAN RD, SHAM SHUI PO, KOWLOON
YAU TZE KWAN TRADING AS BULL MARKET TRADE CO.|邱子鈞 營業名稱 晉成貿易公司|G/F, YUE TAK BUILDING, 45C JORDAN ROAD, YAU MA TEI, KOWLOON
YAU WAI KEUNG TRADING AS WUI TUNG REMINBI EXCHANGE CO.|丘偉強 營業名稱 滙通人民幣找換行|SHOP 164, 1/F, METRO CITY PHASE 3, TSEUNG KWAN O, NEW TERRITORIES
YEUNG CHI PO TRADING AS ERREN&#39;S SHOP|楊志波|SHOP L017, LEE ON MARKET, MA ON SHAN, NEW TERRITORIES
YEUNG HOI YAN TRADING AS ASIA|楊凱恩 營業名稱 亞洲|STALL T35A, TIN SHUI MARKET, TIN SHUI ESTATE, TIN SHUI WAI, NEW TERRITORIES
YEUNG HOK YUE TRADING AS Q EXCHANGE CO.|楊學睿 營業名稱 Q找換店|SHOP A4, G/F, CENTRAL MANSION, TAI KWONG LANE, TAI PO, NEW TERRITORIES
YEUNG KWONG CHEUNG TRADING AS EC5M|楊光祥 營業名稱 傭易得|FLAT E, 7/F, CHEONG LOK BUILDING, 199 CHEUNG SHA WAN ROAD, SHAM SHUI PO, KOWLOON
YEUNG LAI MAN TRADING AS NGAN DO WUI MONEY EXCHANGE CO.|楊麗文 營業名稱 銀都匯找換公司|1, G/F, 127A SAI YEE ST, MONG KOK, KOWLOON
YEUNG LAI MAN TRADING AS NGAN DO WUI MONEY EXCHANGE CO.|楊麗文 營業名稱 銀都匯找換公司|UNIT 3, 26/F, RICHMOND COMMERCIAL BUILDING, 109 ARGYLE STREET, MONG KOK, KOWLOON
YEUNG MAN KWAI TRADING AS NEW PO HING HO|楊文貴 營業名稱 新寶興號|SHOP 31C, G/F, TO KWA WAN ROAD, TO KWA WAN, KOWLOON
YEUNG MAN TAK TRADING AS WING SING TRADING CO|楊文德 營業名稱 榮升貿易公司|FLAT 7, 9/F, KAM LING HOUSE, KAM FUNG COURT, MA ON SHAN, NEW TERRITORIES
YIELD POINT TRADING LIMITED|裕邦貿易有限公司|UNIT H, 16/F, MG TOWER, 133 HOI BUN ROAD, KWUN TONG, KOWLOON
YIJIFU TECHNOLOGY (HONGKONG) CO., LIMITED|易極付科技（香港）有限公司|ROOM 1318-19, 13/F, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONG KOK, KOWLOON
YIM CHI HUNG TRADING AS TOKO INDAH KENCANA|嚴志鴻 營業名稱 晴記|FLAT S25, AP LEI CHAU MARKET (COMPLEX), AP LEI CHAU, HONG KONG
YING CHOI INTERNATIONAL EXCHANGE LIMITED|英財國際找換匯款有限公司|SHOP A1B, G/F, 262 CHEUNG SHA WAN ROAD, CHEUNG SHA WAN, KOWLOON
YING CHOI INTERNATIONAL EXCHANGE LIMITED|英財國際找換匯款有限公司|SHOP C, 90 CHUNG ON STREET, TSUEN WAN, NEW TERRITORIES
YING CHOI INTERNATIONAL EXCHANGE LIMITED|英財國際找換匯款有限公司|FLAT 1903A, 19/F, NAN FUNG CENTRE, 264-298 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES
YING CHOI INTERNATIONAL EXCHANGE LIMITED|英財國際找換匯款有限公司|PORTION C OF SHOP A, G/F, 170 SHAU KEI WAN ROAD, SHAU KEI WAN, HONG KONG
YING CHOI INTERNATIONAL EXCHANGE LIMITED|英財國際找換匯款有限公司|SHOP 2, G/F, CARLTON COURT, PHASE 2, 80 MA TAU WAI ROAD, HUNG HOM, KOWLOON
YING CHOI INTERNATIONAL EXCHANGE LIMITED|英財國際找換匯款有限公司|SHOP A4D, 15 TAK MAN STREET, HUNG HOM, KOWLOON
YING GO INTERNATIONAL EXCHANGE LIMITED TRADING AS CHUNG YING REMINBI EXCHANGE CO.|英高國際找換匯款有限公司 營業名稱 中英人民幣找換行|SHOP A-1, G/F, 238 TUNG CHOI STREET, MONG KOK, KOWLOON
YING GO INTERNATIONAL EXCHANGE LIMITED TRADING AS CHUNG YING REMINBI EXCHANGE CO.|英高國際找換匯款有限公司 營業名稱 中英人民幣找換行|SHOP 2, G/F, CARLTON  COURT, PHASE II, 80 MA TAU WAI ROAD, HUNG HOM, KOWLOON
YING SING INTERNATIONAL EXCHANGE LIMITED TRADING AS CHUNG YING REMINBI EXCHANGE CO.|英升國際找換匯款有限公司 營業名稱 中英人民幣找換行|PORTION B OF SHOP C2, G/F, WING ON MANSION, 22-28 TAI HO ROAD, TSUEN WAN, NEW TERRITORIES
YING SING INTERNATIONAL EXCHANGE LIMITED TRADING AS CHUNG YING REMINBI EXCHANGE CO.|英升國際找換匯款有限公司 營業名稱 中英人民幣找換行|SHOP 11, LEVEL 3, SHATIN CENTRE,, SHA TIN, NEW TERRITORIES
YINTONG PAY-TECH LIMITED|銀通支付科技有限公司|UNIT 1501-2A, 15/F, TOWER 5, CHINA HONG KONG CITY, NO.33 CANTON RD, TSIM SHA TSUI, KOWLOON
YINXIN INT&#39;L LIMITED|銀鑫國際有限公司|FLAT D, 7/F, HARIBEST INDUSTRIAL BUILDING, 45-47 AU PUI WAN STREET, FO TAN SHA TIN, NEW TERRITORIES
YIP CHIU FAI TRADING AS TOKO MAKMUR|葉照輝 營業名稱 印尼和諧店|SHOP A136-138(D), G/F, THE COMMERCIAL DEVELOPMENT LOCWOOD COURT, KINGSWOOD VILLAS, TIN SHUI WAI, NEW TERRITORIES
YIP HANG KIT TRADING AS TOKO INDONESIA REOG|葉恒杰|SW21, 1/F, LUEN WO HUI MARKET, 9 WO MUN STREET, FANLING, NEW TERRITORIES
YIP JUNNY TRADING AS TOKO SUNNY|None|1MN7, 1/F, CENTRE ST MARKET, 44 CENTRE ST, SAI YING PUN, HONG KONG
YIP KAM SHING RONALD TRADING AS GOLDSMITH CO|葉錦成 營業名稱 金匠行|G/F, 730J SHANGHAI ST, MONG KOK, KOWLOON
YIP KIN FAI TRADING AS WING HING MONEY EXCHANGE CO|葉見輝 營業名稱 永興人民幣找換行|PART OF PORTION 1 OF SHOP B, G/F KWAI SANG HOUSE, NOS. 70, 72 &#38; 76 CHUEN LUNG STREET, TSUEN WAN, NEW TERRITORIES
YIP KWOK KIN TRADING AS WING SING RENMINBI EXCHANGE CO.|葉國堅 營業名稱 永星人民幣找換店|SHOP A1, G/F, 660 GILLIES AVENUE NORTH, HUNG HOM, KOWLOON
YIP SHING YUNG TRADING AS TOKO ANDY TRADING CO.|葉誠勇 營業名稱 金水貿易公司|SHOP 73, G/F, 108 SHOPPING ARCADE, 19 MAN TAI ST, HUNG HOM, KOWLOON
YIP YUEN NI TRADING AS ADDPRO HK COMPANY|葉婉妮|FLAT 5, 11/F, CAMBRIDGE BUILDING, 41 HONG NING RD, KWUN TONG, KOWLOON
YIP YUNG WA TRADING AS LUCKY MONEY EXCHANGE COMPANY|葉勇華 營業名稱 幸運來人民幣找換店|STAIRCASE, G/F, 729 NATHAN ROAD, MONG KOK, KOWLOON
YIP YUNG WA TRADING AS LUCKY MONEY EXCHANGE COMPANY|葉勇華 營業名稱 幸運來人民幣找換店|SHOP B, G/F, 769 NATHAN ROAD, MONG KOK, KOWLOON
YIU HIU YUNG TRADING AS MATA HARI TOKO INDONESIA|饒曉蓉 營業名稱 僑陽東南亞特產食品|STALL 9, G/F, LEI YUE MUN MARKET, LEI YUE MUN PLAZA, 80 LEI YUE MUN ROAD, YAU TONG, KOWLOON
YIU KA MING TRADING AS EASYPASS ASIA REMITTANCE CO|姚家銘 營業名稱 滙通亞洲滙款公司|ROOM 1A3, G/F, CENTURY CENTRE, 44-46 HUNG TO ROAD, KWUN TONG, KOWLOON
YIU YUEN YING TRADING AS HING LEE RENMINBI EXCHANGE COMPANY|姚婉㼆 營業名稱 鑫利人民幣找換行|SHOP 36B, G/F, PEI HO BLDG, 115-117 FUK WA STREET, SHAM SHUI PO, KOWLOON
YIU YUEN YING TRADING AS HING LEE RENMINBI EXCHANGE COMPANY|姚婉㼆 營業名稱 鑫利人民幣找換行|SHOP 2, G/F, 99 PLAZA, 99 TAI HO ROAD, TSUEN WAN, NEW TERRITORIES
YONG KIN CHING TRADING AS WEALTH TRADER COMPANY|楊堅青 營業名稱 裕富貿易公司|FLAT 87, G/F, NEW MANDARIN PLAZA, 14 SCIENCE MUSEUM ROAD, TSIM SHA TSUI, KOWLOON
YONGANHAO INT&#39;L TRADE LIMITED|永安好國際貿易有限公司|FLAT 91, 2/F, ETON TOWER, 8 HYSAN AVENUE, CAUSEWAY BAY, HONG KONG
YOU YUAN (HONG KONG) CO LIMITED|有園（香港）有限公司|ROOM 8, 22/F, FUTURA PLAZA, 111-113 HOW MING STREET, KWUN TONG, KOWLOON
YU CHAU LING EMILY TRADING AS UNIVERSAL MONEY EXCHANGE CO.|俞秋伶 營業名稱 匯通人民幣(外幣)找換店|SHOP A-1, G/F, YAT SUN BUILDING, 5 YAT SAN STREET, YUEN LONG, NEW TERRITORIES
YU CHAU LING EMILY TRADING AS UNIVERSAL MONEY EXCHANGE CO.|俞秋伶 營業名稱 匯通人民幣(外幣)找換店|SHOP C, G/F, LONGFIELD CENTRE, 129-131 CASTLE PEAK ROAD, YUEN LONG, NEW TERRITORIES
YU CHAU LING EMILY TRADING AS UNIVERSAL MONEY EXCHANGE CO.|俞秋伶 營業名稱 匯通人民幣(外幣)找換店|SHOP F2, 1/F, KINGSWOOD RICHLY PLAZA, PHASE II, 1 TIN WU ROAD, TIN SHUI WAI, NEW TERRITORIES
YU CHAU LING EMILY TRADING AS UNIVERSAL MONEY EXCHANGE CO.|俞秋伶 營業名稱 匯通人民幣(外幣)找換店|PORTION OF SHOP 10, G/F, KWAN TAK BUILDING, 13-25 HONG LOK ROAD, YUEN LONG, NEW TERRITORIES
YU CHAU LING EMILY TRADING AS UNIVERSAL MONEY EXCHANGE CO.|俞秋伶 營業名稱 匯通人民幣(外幣)找換店|G/F, 124B CASTLE PEAK ROAD, YUEN LONG, NEW TERRITORIES
YU CHI MING TRADING AS HENG FUNG FOREIGN CURRENCY (RMB) EXCHANGE CO.|譽智明 營業名稱 恒豐人民幣找換公司|SHOP B, G/F, 430 LOCKHART ROAD, WAN CHAI, HONG KONG
YU CHIT TRADING AS CHI FU RENMINBI EXCHANGE CO|余㨗 營業名稱 致富人民幣找換行|SHOP B1, G/F, FUNG HING BUILDING, 36,40 &#38; 42 KAU YUK ROAD, YUEN LONG, NEW TERRITORIES
YU KIN HEI TRADING AS GINZA MONEY EXCHANGE|俞建喜 營業名稱 銀座人民幣(外幣)找換店|SHOP 147C, 1/F, KINGSWOOD GINZA, PHASE I, TIN SHUI WAI, NEW TERRITORIES
YU KIN HEI TRADING AS GINZA MONEY EXCHANGE|俞建喜 營業名稱 銀座人民幣(外幣)找換店|G/F, 28B PAU CHEUNG SQUARE, YUEN LONG, NEW TERRITORIES
YU LILY M TRADING AS BOOMING CO|麥莉莉 營業名稱 盛昌貿易行|SHOP G, G/F, LUCKY COURT, 38 MOK CHEONG STREET, TO KWA WAN, KOWLOON
YU MAN WAI TRADING AS HUNG HANG FAT|余文偉 營業名稱 鴻興發|SHOP 5, G/F, GRANDWAY GARDEN, TAI WAI SHA TIN, NEW TERRITORIES
YU XIULING|余秀玲 營業名稱 百達人民幣找換行|SHOP STAIRCASE, G/F, 99A PORTLAND STREET, YAU MA TEI, KOWLOON
YU&#39;S CURRENCY EXCHANGE LIMITED|余氏貨幣兌換有限公司|SUITE 707, TOWER 1, SILVERCORD, 30 CANTON ROAD, TSIM SHA TSUI, KOWLOON
YUEN CHI WANG TRADING AS HUNG SING HONG|袁志宏 營業名稱 紅星行|SHOP B3, G/F, CENTRAL PLAZA, 51-59 KWONG FUK ROAD, TAI PO, NEW TERRITORIES
YUEN WAN SUNG TRADING AS TOKO TAKLEE|袁運崧 營業名稱 得利士多|SHOP MN 135-136, YUE WAN MARKET, 33 YEE FUNG STREET, CHAI WAN, HONG KONG
YUMMY FOOD LIMITED TRADING AS YUMMY VIETNAM RESTAURANT|味佳食品有限公司 營業名稱 味佳居越南餐廳|G/F, 57-59 HAU WONG ROAD, KOWLOON CITY, KOWLOON
YUNG BING TRADING AS KING CHI TRADING CO|容冰 營業名稱 景緻貿易公司|FLAT 8-11, 30/F, CEO TOWER, 77 WING HONG STREET, CHEUNG SHA WAN, KOWLOON
YUNG BING TRADING AS KING CHI TRADING CO|容冰 營業名稱 景緻貿易公司|ROOM B3, G/F, MAI WAH INDUSTRIAL BLDG, 1-7 WAH SING STREET, KWAI CHUNG, NEW TERRITORIES
YUNG BING TRADING AS KING CHI TRADING CO|容冰 營業名稱 景緻貿易公司|SHOP 6, G/F, TAK LEE BUILDING, 993 KING&#39;S ROAD, QUARRY BAY, HONG KONG
YUNG BING TRADING AS KING CHI TRADING CO|容冰 營業名稱 景緻貿易公司|FLAT D, G/F, SOUTHORN CENTRE, 113 JOHNSTON ROAD, WAN CHAI, HONG KONG
YUNG BING TRADING AS KING CHI TRADING CO|容冰 營業名稱 景緻貿易公司|SHOP B6, G/F, MANLEY TOWER, 828 CHEUNG SHA WAN ROAD, CHEUNG SHA WAN, KOWLOON
YUNG BING TRADING AS KING CHI TRADING CO|容冰 營業名稱 景緻貿易公司|SHOP G10, G/F, 8 WANG HOI ROAD, KOWLOON BAY, KOWLOON
YUNG BING TRADING AS KING CHI TRADING CO|容冰 營業名稱 景緻貿易公司|SHOP A-AA, G/F, YAN OI HOUSE, 237 SHA TSUI ROAD, TSUEN WAN, NEW TERRITORIES
YUNG BING TRADING AS KING CHI TRADING CO|容冰 營業名稱 景緻貿易公司|G/F, 33C WO TIK STREET, TSUEN WAN, NEW TERRITORIES
YUNG BING TRADING AS KING CHI TRADING CO|容冰 營業名稱 景緻貿易公司|SHOP G, G/F, 8 NORTH POINT ROAD, NORTH POINT, HONG KONG
YUNG BING TRADING AS KING CHI TRADING CO|容冰 營業名稱 景緻貿易公司|UNIT 4, G/F, SOUTH CHINA INDUSTRIAL BUILDING, 1 CHUN PIN STREET, KWAI CHUNG, NEW TERRITORIES
YUNG BING TRADING AS KING CHI TRADING CO|容冰 營業名稱 景緻貿易公司|SHOP 11, G/F, PENINSULA ARCADE, 66 MODY ROAD, TSIM SHA TSUI, KOWLOON
YUNG BING TRADING AS KING CHI TRADING CO|容冰 營業名稱 景緻貿易公司|SHOP 11, G/F, FOON TAK BUILDING, 38-44 SHING FONG STREET, KWAI CHUNG, NEW TERRITORIES
YUNG BING TRADING AS KING CHI TRADING CO|容冰 營業名稱 景緻貿易公司|SHOP B, G/F, 22 WUHU STREET, HUNG HOM, KOWLOON
YUNG WAI KEUNG TRADING AS AREMA|容偉強|SHOP A277, 1/F, NGAU TAU KOK MUNICIPAL SERVICES BUILDING, 183 NGAU TAU KOK ROAD, KWUN TONG, KOWLOON
YUNG WING SANG TRADING AS PO PAK JEWELLERY CO.|容永生 營業名稱 寶栢珠寶公司|SHOP 66A, G/F, PODIUM B, WEALTHY GARDEN, TSUEN WAN, NEW TERRITORIES
YUSLIWATI TRADING AS JAVA MART|黃曉玲 營業名稱 恆立東南亞食品店|SHOP 6, G/F, KING CHUNG HOUSE, KING LAM COURT, 38 PO LAM ROAD NORTH, TSEUNG KWAN O, NEW TERRITORIES
ZENG ZHENQING TRADING AS PO TUNG REMITTANCE COMPANY|曾珍清 營業名稱 寶通滙款公司|SHOP M6, M/F, KWUN TONG PLAZA, 68 HOI YUEN ROAD, KWUN TONG, KOWLOON
ZENITH LIMITED|None|3/F, 64 PO TUNG ROAD, SAI KUNG, NEW TERRITORIES
ZESHAN TRADING AS BEST EXCHANGE CO.|簡石山|43C1, G/F, MIRADOR MANSION, 64 NATHAN ROAD, TSIM SHA TSUI, KOWLOON
ZHANG ZUXIANG TRADING AS SAYA MART COMPANY|張祖香|STALL 208, 1/F, NGAU CHI WAN MARKET, NGAU CHI WAN, KOWLOON
ZHANG ZUXIANG TRADING AS SAYA MART COMPANY|張祖香|SHOP 307, CAUSEWAY BAY CENTRE, 15 SUGAR STREET, CAUSEWAY BAY, HONG KONG
ZHANG ZUXIANG TRADING AS SAYA MART COMPANY|張祖香|SHOP BC1 &#38; BC2, G/F, FU YUEN BUILDING, 39-49 WAN CHAI ROAD, WAN CHAI, HONG KONG
ZHONG YING SHENG FOREIGN EXCHANGE CO., LIMITED|中盈盛外滙有限公司|FLAT C, 11/F, HARVEST MOON HOUSE, 337-339 NATHAN ROAD, JORDAN, KOWLOON
ZHONG ZHENG MONEY EXCHANGE LIMITED|忠誠找換店有限公司|PORTION B2B SHOP B2, G/F, KOON WONG MANSION, NO. 2/18 YUEN LONG ON NING ROAD, YUEN LONG, NEW TERRITORIES
ZHOU CRUZAT JIEN PENG TRADING AS HENG SHENG EXCHANGE (REMIT) COMPANY|周展鵬 營業名稱 恒昇找換匯款公司|SHOP D3, G/F, PAK LOK BUILDING, 322-326 NATHAN ROAD, JORDAN, KOWLOON
ZHU BIYIN TRADING AS YUE TONG (HK) RMB BEMITTANCE COMPANY|朱碧茵 營業名稱 粵通人民幣滙款公司|SHOP 13A, G/F, PEI HO BUILDING, 115-117 FUK WA STREET, SHAM SHUI PO, KOWLOON
ZHU QIAOZHEN|朱喬榛 營業名稱 聯興找換匯款公司|SHOP 1A, G/F, YEE ON CENTRE, 45 HONG NING ROAD, KWUN TONG, KOWLOON
ZHUANG WEN QUAN TRADING AS EASING SOUTH-EAST ASIA FOODS CO.|庄文泉 營業名稱 誼誠東南亞食品公司|SHOP T-VH8-9, G/F, TSEUNG KWAN O MARKET, VERBENA HEIGHTS, 8 MAU TAI ROAD, TSEUNG KWAN O, NEW TERRITORIES
None|恆豐找換公司|PORTION OF G/F, 89-95 SAN FUNG AVENUE, SHEK WU HUI, SHEUNG SHUI, NEW TERRITORIES
2000 FUN LIMITED TRADING AS 2000 FUN GAME CENTER|2000繽紛有限公司 營業名稱 2000紛遊戲專門店|FLAT 06, 5/F, EASTERN HARBOUR CENTRE, 28 HOI CHAK STREET, QUARRY BAY, HONG KONG
2020 SMART VENTURES LIMITED|None|9/F, AMTEL BLDG, 148 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG
247 PAY LIMITED|None|ROOM 1845, 15/F, RADIO CITY, 505-511 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG
7 STAR MONEY EXCHANGE COMPANY LIMITED|七星外幣找換有限公司|SHOP 71, G/F, CHUNG KING MANSION, 36-44 NATHAN ROAD, TSIM SHA TSUI, KOWLOON
A STAR ASIA COMPANY LIMITED|其星亞洲有限公司|SHOP 10, G/F, YIP CHEONG BLDG, 4-16 HILL RD, SAI YING PUN, HONG KONG
A.C.T.|None|ROOM B, 24/F, TOWER 8, BAUHINIA GDN, TSEUNG KWAN O, NEW TERRITORIES
A.J. BULLION LIMITED|福大利金業有限公司|ROOM 414, 4/F, HENG NGAI JEWELRY CENTRE, 4 HOK YUEN STREET EAST, HUNG HOM, KOWLOON
AAPAY TECHNOLOGY (HONG KONG) LIMITED|None|ROOM A-C, 13/F, INFOTECH CENTRE, 21 HUNG TO ROAD, KWUN TONG, KOWLOON
ABLE LEADERS LIMITED TRADING AS DORFORTUNE|聯駿匯有限公司 營業名稱 多福|WORKSHOP 2, G/F, CROWN INDUSTRIAL BUILDING, 106 HOW MING STREET, KWUN TONG, KOWLOON
ABLE LEADERS LIMITED TRADING AS DORFORTUNE|聯駿匯有限公司 營業名稱 多福|UNIT 6, G/F, W668, 676 CASTLE PEAK ROAD, LAI CHI KOK, KOWLOON
ABUSALIH, ABDUL RASHEED TRADING AS REAL FOREX &#38; REMITTANCES|None|SHOP 88A, G/F, CHUNGKING MANSION, 36-44 NATHAN ROAD, TSIM SHA TSUI, KOWLOON
ACCENTPAY LIMITED|None|ROOM 2705, 27/F, RICHMOND COMMERCIAL BUILDING, 109 ARGYLE STREET, MONG KOK, KOWLOON
AERAPAY LIMITED|None|ROOM 2802, TOWER 1, ADMIRALTY CENTRE, 18 HARCOURT ROAD, ADMIRALTY, HONG KONG
AFEX HONG KONG LIMITED|None|SUITE 1106-8, 11/F, TAI YAU BLDG, 181 JOHNSTON RD, WAN CHAI, HONG KONG
AGUILAR, LEO DILEMA TRADING AS TAGPUAN PINOY H.K.|None|SHOP 20, G/F, TUNG LO COURT, 136-154 TAI PO RD, 52-56 SHEK KIP MEI ST, SHAM SHUI PO, KOWLOON
AIBIDATA LIMITED|愛寶通數據有限公司|ROOM 1201, 12/F, CHINACHEM JOHNSTON PLAZA, 178-186 JOHNSTON ROAD, WAN CHAI, HONG KONG
AIRWALLEX (HONG KONG) LIMITED|None|SUITE 10, 66/F, THE CENTRE, 99 QUEEN&#39;S ROAD CENTRAL, CENTRAL, HONG KONG
ALIPIO LANIE M. TRADING AS LANIE&#39;S SHOP PHILIPPINE PRODUCTS|蘭妮店|SHOP C1, G/F, ON LEE BUILDING, 9 - 15 FEI FUNG STREET, WONG TAI SIN, KOWLOON
ALLCOM EXCHANGE (H.K.) LIMITED|None|SHOP 60, G/F, CHUNG KING MANSION, 36-44 NATHAN ROAD, TSIM SHA TSUI, KOWLOON
ALLIED SMART CREATION LIMITED|滙駿創建有限公司|SHOP A, G/F, TAI KONG BUILDING, 7-9 SAN TSOI STREET, SHEUNG SHUI, NEW TERRITORIES
ALLINPAY FINANCIAL SERVICES LIMITED|通華金融服務有限公司|UNIT D, 15/F, KING PALACE PLAZA, 55 KING YIP STREET, KWUN TONG, KOWLOON
ALLPAY INTERNATIONAL LIMITED|None|ROOM 1318-19, 13/F, HOLLYWOOD PLAZA, 610 NATHAN ROAD, MONG KOK, KOWLOON
ALOFT TECHNOLOGY COMPANY LIMITED|邏庫科技有限公司|ROOM 507, 5/F, GREENFIELD TOWER CONCORDIA PLAZA, 1 SCIENCE MUSEUM ROAD, TSIM SHA TSUI, KOWLOON
ALPHALINK FINANCIAL LIMITED|None|UNIT 1227, 12/F, INFINITUS PLAZA, 199 DES VOEUX ROAD CENTRAL, SHEUNG WAN, HONG KONG
ALTRA LIMITED|魏德有限公司|FLAT C1, 2/F, LLADRO BUILDING, 72 HOI YUEN ROAD, KWUN TONG, KOWLOON
AMANAH EXCHANGE CO LIMITED|None|FLAT I, 2/F, FAREAST MANSION, 5-6 MIDDLE ROAD, TSIM SHA TSUI, KOWLOON
AMERICAN EXPRESS INTERNATIONAL, INC.|None|18/F, CITYPLAZA 4, 12 TAIKOO WAN ROAD, QUARRY BAY, HONG KONG
AML GLOBAL LIMITED|None|1/F, AIRPORT WORLD TRADE CENTRE, 1 SKY PLAZA ROAD, LANTAU ISLAND, NEW TERRITORIES
AMPLE EXCHANGE LIMITED TRADING AS AMPLE EXCHANGE|豐盛外幣找換有限公司 營業名稱 豐盛外幣找換|UNIT B, 4/F, TUNG KIN FACTORY BUILDING, 196-198 TSAT TZE MUI ROAD, NORTH POINT, HONG KONG
AMPLE EXCHANGE LIMITED TRADING AS AMPLE EXCHANGE|豐盛外幣找換有限公司 營業名稱 豐盛外幣找換|UNIT 101, G/F, 6-8 SUN WUI ROAD, CAUSEWAY BAY, HONG KONG
ANGRA HK LIMITED|None|ROOM 25, 43/F, AIA TOWER, 183 ELECTRIC ROAD, NORTH POINT, HONG KONG
ANSAR HUSSAIN TRADING AS LUCKY ENTERPRISES|亞明|1/F, BLK 30 NGAU CHI WAN VILLAGE 7 KAM CHI PATH, -, NGAU CHI WAN, KOWLOON
ANTARAN REMITTANCE LIMITED|None|SHOP 105, CAUSEWAY BAY CENTRE, 15-23 SUGAR STREET, CAUSEWAY BAY, HONG KONG
APACPAY LIMITED|None|ROOM A, 20/F, KIU FU COMMERCIAL BUILDING, 300 LOCKHART ROAD, WAN CHAI, HONG KONG
APPLE SOUTH-EAST ASIA LIMITED|紅蘋果東南亞有限公司|G/F, 17 KOWLOON CITY RD, TO KWA WAN, KOWLOON
APS ASIA LIMITED|None|ROOM 1803, 18/F, RADIO CITY, 505-511 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG
ARDJONO-FENDI TRADING AS SAHABAT TOKO INDONESIA|方德勇|SHOP 69, G/F, HOP YICK COMMERCIAL CENTRE, 33 HOP CHOI STREET, YUEN LONG, NEW TERRITORIES
ARSHAD MAHMOOD TRADING AS ISLAND TOYS|艾卓文|SHOP I, G/F, SEA VIEW BLDG, 1 NGAN WAN ROAD, MUI WO LANTAU ISLAND, NEW TERRITORIES
ART PROFIT TRADING LIMITED|藝澤貿易有限公司|SHOP B-11, 1/F, KWAI CHUNG CENTRE, 102 KWAI HING ROAD, KWAI CHUNG, NEW TERRITORIES
ARUBA TRANSFER (HK) LIMITED|None|UNIT 403, 4/F, HANKOW CENTRE, 5-15 HANKOW ROAD, TSIM SHA TSUI, KOWLOON
ASETT  LIMITED|None|8/F, MAU LAM COMMERCIAL BUILDING, 16-18 MAU LAM STREET, JORDAN, KOWLOON
ASIA BUSINESS CONSULTANTS LIMITED|None|ROOM 1206A, 12/F, EASTERN COMMERCIAL CENTRE, 397 HENNESSY ROAD, WAN CHAI, HONG KONG
ASIA HOME LIMITED|亞洲行有限公司|RM 10 FLAT B 7/F, TONTEX INDUSTRIAL BUILDING, 2 SHEUNG HEI STREET, SAN PO KONG, KOWLOON
ASIA ONE FOREIGN EXCHANGE AND REMITTANCE LIMITED|亞滙找換匯款有限公司|UNIT 1219, 12/F, STAR HOUSE, 3 SALISBURY ROAD, TSIM SHA TSUI, KOWLOON
ASIA ONE FOREIGN EXCHANGE AND REMITTANCE LIMITED|亞滙找換匯款有限公司|SHOP 8A, G/F, STAR HOUSE, 3 SALISBURY ROAD, TSIM SHA TSUI, KOWLOON
ASIA TRANSFER PLUS (HK) LIMITED|None|UNIT 5, 27/F, RICHMOND COMMERCIAL BUILDING, 109 ARGYLE STREET, MONG KOK, KOWLOON
